id,label,text_a,text_b
10149,none,service,"try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great."
10150,none,price,"However, go for the ambience, and consider the food just a companion for a trip across the world!"
10151,none,anecdotes,"However, go for the ambience, and consider the food just a companion for a trip across the world!"
10152,negative,food,"However, go for the ambience, and consider the food just a companion for a trip across the world!"
10153,positive,ambience,"However, go for the ambience, and consider the food just a companion for a trip across the world!"
10154,none,service,"However, go for the ambience, and consider the food just a companion for a trip across the world!"
10155,none,price,I think this is one of the more underrated places in the city.
10156,positive,anecdotes,I think this is one of the more underrated places in the city.
10157,none,food,I think this is one of the more underrated places in the city.
10158,none,ambience,I think this is one of the more underrated places in the city.
10159,none,service,I think this is one of the more underrated places in the city.
10160,none,price,for out-of-towners who will get a big thrill out of the location!
10161,positive,anecdotes,for out-of-towners who will get a big thrill out of the location!
10162,none,food,for out-of-towners who will get a big thrill out of the location!
10163,none,ambience,for out-of-towners who will get a big thrill out of the location!
10164,none,service,for out-of-towners who will get a big thrill out of the location!
10165,none,price,Everyone that has ever come here with me has become a convert and returned regularly with their own friends.
10166,positive,anecdotes,Everyone that has ever come here with me has become a convert and returned regularly with their own friends.
10167,none,food,Everyone that has ever come here with me has become a convert and returned regularly with their own friends.
10168,none,ambience,Everyone that has ever come here with me has become a convert and returned regularly with their own friends.
10169,none,service,Everyone that has ever come here with me has become a convert and returned regularly with their own friends.
10170,none,price,Food was good not great not worth the wait or another visit
10171,none,anecdotes,Food was good not great not worth the wait or another visit
10172,conflict,food,Food was good not great not worth the wait or another visit
10173,none,ambience,Food was good not great not worth the wait or another visit
10174,negative,service,Food was good not great not worth the wait or another visit
10175,none,price,I go at least 3 times a month and have never been disappointed.
10176,positive,anecdotes,I go at least 3 times a month and have never been disappointed.
10177,none,food,I go at least 3 times a month and have never been disappointed.
10178,none,ambience,I go at least 3 times a month and have never been disappointed.
10179,none,service,I go at least 3 times a month and have never been disappointed.
10180,none,price,"Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity."
10181,neutral,anecdotes,"Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity."
10182,none,food,"Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity."
10183,none,ambience,"Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity."
10184,none,service,"Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity."
10185,none,price,I think the restaurant was too loud (when full) to be romantic.
10186,none,anecdotes,I think the restaurant was too loud (when full) to be romantic.
10187,none,food,I think the restaurant was too loud (when full) to be romantic.
10188,negative,ambience,I think the restaurant was too loud (when full) to be romantic.
10189,none,service,I think the restaurant was too loud (when full) to be romantic.
10190,none,price,"I have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups."
10191,positive,anecdotes,"I have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups."
10192,none,food,"I have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups."
10193,none,ambience,"I have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups."
10194,none,service,"I have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups."
10195,none,price,"When you want a piece of beef, head on over."
10196,none,anecdotes,"When you want a piece of beef, head on over."
10197,positive,food,"When you want a piece of beef, head on over."
10198,none,ambience,"When you want a piece of beef, head on over."
10199,none,service,"When you want a piece of beef, head on over."
10200,none,price,"Delicate spices, onions, eggs and a kick-ass roti."
10201,none,anecdotes,"Delicate spices, onions, eggs and a kick-ass roti."
10202,positive,food,"Delicate spices, onions, eggs and a kick-ass roti."
10203,none,ambience,"Delicate spices, onions, eggs and a kick-ass roti."
10204,none,service,"Delicate spices, onions, eggs and a kick-ass roti."
10205,positive,price,Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.
10206,none,anecdotes,Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.
10207,positive,food,Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.
10208,none,ambience,Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.
10209,none,service,Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.
10210,none,price,"I actually gave Patroon another chance before writing this, but the second visit was even worse."
10211,negative,anecdotes,"I actually gave Patroon another chance before writing this, but the second visit was even worse."
10212,none,food,"I actually gave Patroon another chance before writing this, but the second visit was even worse."
10213,none,ambience,"I actually gave Patroon another chance before writing this, but the second visit was even worse."
10214,none,service,"I actually gave Patroon another chance before writing this, but the second visit was even worse."
