id,label,text_a,text_b
8544,none,what do you think of the service of it ?,"We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire."
8545,none,what do you think of the price of it ?,Recommended.
8546,positive,what do you think of the anecdotes of it ?,Recommended.
8547,none,what do you think of the food of it ?,Recommended.
8548,none,what do you think of the ambience of it ?,Recommended.
8549,none,what do you think of the service of it ?,Recommended.
8550,none,what do you think of the price of it ?,The place was nice and calm.
8551,none,what do you think of the anecdotes of it ?,The place was nice and calm.
8552,none,what do you think of the food of it ?,The place was nice and calm.
8553,positive,what do you think of the ambience of it ?,The place was nice and calm.
8554,none,what do you think of the service of it ?,The place was nice and calm.
8555,positive,what do you think of the price of it ?,Cheese plate is a varied delight and great bargain at $10.
8556,none,what do you think of the anecdotes of it ?,Cheese plate is a varied delight and great bargain at $10.
8557,positive,what do you think of the food of it ?,Cheese plate is a varied delight and great bargain at $10.
8558,none,what do you think of the ambience of it ?,Cheese plate is a varied delight and great bargain at $10.
8559,none,what do you think of the service of it ?,Cheese plate is a varied delight and great bargain at $10.
8560,none,what do you think of the price of it ?,I could have drank 4 glasses of water and still been parched - so watch out.
8561,none,what do you think of the anecdotes of it ?,I could have drank 4 glasses of water and still been parched - so watch out.
8562,negative,what do you think of the food of it ?,I could have drank 4 glasses of water and still been parched - so watch out.
8563,none,what do you think of the ambience of it ?,I could have drank 4 glasses of water and still been parched - so watch out.
8564,none,what do you think of the service of it ?,I could have drank 4 glasses of water and still been parched - so watch out.
8565,none,what do you think of the price of it ?,"When we sat, we got great and fast service."
8566,none,what do you think of the anecdotes of it ?,"When we sat, we got great and fast service."
8567,none,what do you think of the food of it ?,"When we sat, we got great and fast service."
8568,none,what do you think of the ambience of it ?,"When we sat, we got great and fast service."
8569,positive,what do you think of the service of it ?,"When we sat, we got great and fast service."
8570,none,what do you think of the price of it ?,"Most of the servers are very attentive, friendly and quite attractive."
8571,none,what do you think of the anecdotes of it ?,"Most of the servers are very attentive, friendly and quite attractive."
8572,none,what do you think of the food of it ?,"Most of the servers are very attentive, friendly and quite attractive."
8573,none,what do you think of the ambience of it ?,"Most of the servers are very attentive, friendly and quite attractive."
8574,positive,what do you think of the service of it ?,"Most of the servers are very attentive, friendly and quite attractive."
8575,none,what do you think of the price of it ?,I think locals rate this place so high.
8576,neutral,what do you think of the anecdotes of it ?,I think locals rate this place so high.
8577,none,what do you think of the food of it ?,I think locals rate this place so high.
8578,none,what do you think of the ambience of it ?,I think locals rate this place so high.
8579,none,what do you think of the service of it ?,I think locals rate this place so high.
8580,none,what do you think of the price of it ?,Service is average.
8581,none,what do you think of the anecdotes of it ?,Service is average.
8582,none,what do you think of the food of it ?,Service is average.
8583,none,what do you think of the ambience of it ?,Service is average.
8584,neutral,what do you think of the service of it ?,Service is average.
8585,none,what do you think of the price of it ?,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).
