id,text_a,label
6140,Prime Minister Alain Juppe said on Sunday the draft 1997 budget and plans for funding the social security system would be pubished around September 10 .,"['NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'IN', 'NNP', 'DT', 'NN', 'CD', 'NN', 'CC', 'NNS', 'IN', 'VBG', 'DT', 'JJ', 'NN', 'NN', 'MD', 'VB', 'VBN', 'IN', 'NNP', 'CD', '.']"
6141,""" The texts are practically ready , "" he told reporters after a weekend of talks with President Jacques Chirac in a Riviera fortress .","['""', 'DT', 'NNS', 'VBP', 'RB', 'JJ', ',', '""', 'PRP', 'VBD', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NNS', 'IN', 'NNP', 'NNP', 'NNP', 'IN', 'DT', 'NNP', 'NN', '.']"
6142,The budget had been widely expected a week or so later .,"['DT', 'NN', 'VBD', 'VBN', 'RB', 'VBN', 'DT', 'NN', 'CC', 'RB', 'RB', '.']"
6143,-- Paris newsroom +331 4221 5452,"[':', 'NNP', 'NN', 'CD', 'CD', 'CD']"
6144,19 die as bus falls in river in Pakistani Kashmir .,"['CD', 'VBP', 'IN', 'NN', 'VBZ', 'IN', 'NN', 'IN', 'NNP', 'NNP', '.']"
6145,"MUZAFFARABAD , Pakistan 1996-08-25","['NNP', ',', 'NNP', 'CD']"
6146,"A bus fell from a mountain road into a river in Pakistan-ruled Azad ( free ) Kashmir on Sunday , killing at least 19 people and injuring 11 , police said .","['DT', 'NN', 'VBD', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NN', '(', 'JJ', ')', 'NNP', 'IN', 'NNP', ',', 'VBG', 'IN', 'JJS', 'CD', 'NNS', 'CC', 'VBG', 'CD', ',', 'NNS', 'VBD', '.']"
6147,"They said dead included five refugees from the Indian-ruled part of Kashmir , where Moslem militants have waged a separatist revolt since early 1990 .","['PRP', 'VBD', 'JJ', 'VBD', 'CD', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', ',', 'WRB', 'NNP', 'NNS', 'VBP', 'VBN', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'CD', '.']"
6148,The police said 14 of the 45 passengers on the bus died instantly when the vehicle fell into Kunar river from a narrow road leading from the state capital Muzaffarabad to the nearby Pakistani town of Garhi Habibullah northwest .,"['DT', 'NN', 'VBD', 'CD', 'IN', 'DT', 'CD', 'NNS', 'IN', 'DT', 'NN', 'VBD', 'RB', 'WRB', 'DT', 'NN', 'VBD', 'IN', 'NNP', 'NN', 'IN', 'DT', 'JJ', 'NN', 'VBG', 'IN', 'DT', 'NN', 'NN', 'NNP', 'TO', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'RB', '.']"
6149,Five people died later in hospital .,"['CD', 'NNS', 'VBN', 'RB', 'IN', 'NN', '.']"
6150,"North Afghan highway opening put off , radio says .","['JJ', 'JJ', 'NN', 'NN', 'VBD', 'RP', ',', 'NN', 'VBZ', '.']"
6151,ISLAMABAD 1996-08-25,"['NNP', 'CD']"
6152,"The planned reopening of Afghanistan 's main northern Salang highway as a result of peace talks with an opposition alliance has been put off until Wednesday , official Kabul Radio said on Sunday .","['DT', 'VBN', 'VBG', 'IN', 'NNP', 'POS', 'JJ', 'JJ', 'NNP', 'NN', 'IN', 'DT', 'NN', 'IN', 'NN', 'NNS', 'IN', 'DT', 'NN', 'NN', 'VBZ', 'VBN', 'VBN', 'RP', 'IN', 'NNP', ',', 'NN', 'NNP', 'NNP', 'VBD', 'IN', 'NNP', '.']"
6153,The embattled Afghan government said last week that the Kabul-Salang highway would be opened on Monday or Tuesday following talks with the Supreme Coordination Council alliance led by Jumbish-i-Milli movement of powerful opposition warlord General Abdul Rashid Dostum .,"['DT', 'JJ', 'JJ', 'NN', 'VBD', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NN', 'MD', 'VB', 'VBN', 'IN', 'NNP', 'CC', 'NNP', 'VBG', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'NN', 'VBN', 'IN', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'RB', 'NNP', 'NNP', 'NNP', 'NNP', '.']"
6154,"The radio said on Sunday the postponement of the opening had been made due to "" precautions "" .","['DT', 'NN', 'VBD', 'IN', 'NNP', 'DT', 'NN', 'IN', 'DT', 'NN', 'VBD', 'VBN', 'VBN', 'JJ', 'TO', '""', 'NNS', '""', '.']"
6155,It did not elaborate .,"['PRP', 'VBD', 'RB', 'VB', '.']"
6156,"The Salang highway , Afghanistan 's main route to Central Asia , has been controlled by Dostum since he began fighting President Burhanuddin Rabbani 's government in Kabul in January 1994 in alliance with Hezb-i-Islami party leader Gulbuddin Hekmatyar , then prime minister but rival to the president .","['DT', 'NNP', 'NN', ',', 'NNP', 'POS', 'JJ', 'NN', 'TO', 'NNP', 'NNP', ',', 'VBZ', 'VBN', 'VBN', 'IN', 'NNP', 'IN', 'PRP', 'VBD', 'VBG', 'NNP', 'NNP', 'NNP', 'POS', 'NN', 'IN', 'NNP', 'IN', 'NNP', 'CD', 'IN', 'NN', 'IN', 'JJ', 'NN', 'NN', 'NNP', 'NNP', ',', 'RB', 'JJ', 'NN', 'CC', 'RB', 'TO', 'DT', 'NN', '.']"
6157,Hekmatyar rejoined the government as prime minister last June under a peace pact with Rabbani and has since been trying to persuade other opposition factions to follow suit .,"['JJR', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'NN', 'JJ', 'NNP', 'IN', 'DT', 'NN', 'NN', 'IN', 'NNP', 'CC', 'VBZ', 'RB', 'VBN', 'VBG', 'TO', 'VB', 'JJ', 'NN', 'NNS', 'TO', 'VB', 'NN', '.']"
6158,"Earlier this month , Jumbish denied a Kabul government statement that the two sides had agreed to a ceasefire in the north .","['RBR', 'DT', 'NN', ',', 'NNP', 'VBD', 'DT', 'NNP', 'NN', 'NN', 'IN', 'DT', 'CD', 'NNS', 'VBD', 'VBN', 'TO', 'DT', 'NN', 'IN', 'DT', 'NN', '.']"
6159,"Students burn Hasina effigy , battle police .","['NNS', 'VBP', 'NNP', 'RB', ',', 'NN', 'NN', '.']"
6160,Anis Ahmed,"['NNP', 'NNP']"
6161,DHAKA 1996-08-25,"['NNP', 'CD']"
6162,Students backed by opposition parties battled police and burned an effigy of Prime Minister Sheikh Hasina during a strike in the north Bangladeshi town of Bogra on Sunday .,"['NNS', 'VBN', 'IN', 'NN', 'NNS', 'VBD', 'NN', 'CC', 'VBD', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'NNP', 'NN', 'IN', 'NNP', 'IN', 'NNP', '.']"
6163,"The strikers barricaded streets , attacked the local office of the ruling Awami League , fought running battles with police and set alight hundreds of copies of the popular "" Janakantha "" newspaper , alleging it was pro-government .","['DT', 'NNS', 'VBD', 'NNS', ',', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'DT', 'VBG', 'NNP', 'NNP', ',', 'VBD', 'VBG', 'NNS', 'IN', 'NN', 'CC', 'VBD', 'JJ', 'NNS', 'IN', 'NNS', 'IN', 'DT', 'JJ', '""', 'NNP', '""', 'NN', ',', 'VBG', 'PRP', 'VBD', 'JJ', '.']"
6164,"Police used batons and teargas to try to disperse students who were throwing stones and home-made bombs , witnesses said .","['NNS', 'VBD', 'NNS', 'CC', 'NNS', 'TO', 'VB', 'TO', 'VB', 'NNS', 'WP', 'VBD', 'VBG', 'NNS', 'CC', 'JJ', 'NNS', ',', 'NNS', 'VBD', '.']"
6165,"The strike , called by the main opposition Bangladesh Nationalist Party ( BNP ) , to denounce the deaths of four students killed by police over the last few days , coincided with a visit to the area by Hasina .","['DT', 'NN', ',', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'NNP', 'JJ', 'NNP', '(', 'NNP', ')', ',', 'TO', 'VB', 'DT', 'NNS', 'IN', 'CD', 'NNS', 'VBN', 'IN', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NNS', ',', 'VBD', 'IN', 'DT', 'NN', 'TO', 'DT', 'NN', 'IN', 'NNP', '.']"
6166,Local officials said one policeman was killed by gunshots during clashes with pro-opposition students on Thursday .,"['JJ', 'NNS', 'VBD', 'CD', 'NN', 'VBD', 'VBN', 'IN', 'NN', 'IN', 'NNS', 'IN', 'JJ', 'NNS', 'IN', 'NNP', '.']"
6167,Hasina told a cross section of people at the Bogra police headquarters on Sunday that the government had already suspended three police officers and ordered a judicial probe into the violent incidents .,"['NNP', 'VBD', 'DT', 'NN', 'NN', 'IN', 'NNS', 'IN', 'DT', 'NNP', 'NN', 'NN', 'IN', 'NNP', 'IN', 'DT', 'NN', 'VBD', 'RB', 'VBN', 'CD', 'NN', 'NNS', 'CC', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NNS', '.']"
6168,"The prime minister offered financial grants to the families of those killed , ordered the best possible medical care for the injured and urged Bogra residents to call off the strike .","['DT', 'JJ', 'NN', 'VBD', 'JJ', 'NNS', 'TO', 'DT', 'NNS', 'IN', 'DT', 'VBN', ',', 'VBD', 'DT', 'JJS', 'JJ', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'CC', 'VBD', 'NNP', 'NNS', 'TO', 'VB', 'IN', 'DT', 'NN', '.']"
6169,"Opposition legislators walked out of parliament in Dhaka on Sunday denouncing "" unprecedented police barbarity "" against opposition students and supporters .","['NN', 'NNS', 'VBD', 'IN', 'IN', 'NN', 'IN', 'NNP', 'IN', 'NNP', 'VBG', '""', 'JJ', 'NN', 'NN', '""', 'IN', 'NN', 'NNS', 'CC', 'NNS', '.']"
6170,They renewed their call for the resignation of Home ( Interior ) Minister Rafiqul Islam .,"['PRP', 'VBD', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', '(', 'NNP', ')', 'NNP', 'NNP', 'NNP', '.']"
6171,"Hundreds of police raided the Dhaka university on Sunday , arresting nearly 30 outsiders who had been living in student dormitories and seizing weapons , university officials said .","['NNS', 'IN', 'NNS', 'VBD', 'DT', 'NNP', 'NN', 'IN', 'NNP', ',', 'VBG', 'RB', 'CD', 'NNS', 'WP', 'VBD', 'VBN', 'VBG', 'IN', 'NN', 'NNS', 'CC', 'VBG', 'NNS', ',', 'NN', 'NNS', 'VBD', '.']"
6172,"Police stormed ten residence halls on the campus , flushed out people at gunpoint and searched their baggage .","['NNS', 'VBD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'NN', ',', 'VBN', 'RP', 'NNS', 'IN', 'NN', 'CC', 'VBD', 'PRP$', 'NN', '.']"
6173,"They seized revolvers , sawn-off rifles , shotguns and knives .","['PRP', 'VBD', 'NNS', ',', 'JJ', 'NNS', ',', 'NNS', 'CC', 'NNS', '.']"
6174,The students were later allowed to return .,"['DT', 'NNS', 'VBD', 'JJ', 'VBN', 'TO', 'VB', '.']"
6175,The swoop followed the resignation of the university 's Vice-Chancellor Dr. Emajuddin Ahmed on Saturday over the deteriorating law and order situation on the campus .,"['DT', 'NN', 'VBD', 'DT', 'NN', 'IN', 'DT', 'NN', 'POS', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'IN', 'DT', 'VBG', 'NN', 'CC', 'NN', 'NN', 'IN', 'DT', 'NN', '.']"
6176,"Authorities closed down the 28,000-student university on Wednedsay following gunbattles between students and police .","['NNS', 'VBD', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'VBG', 'NNS', 'IN', 'NNS', 'CC', 'NNS', '.']"
6177,"Police said they fought armed activists from the BNP , headed by former prime minister Begum Khaleda Zia .","['NNS', 'VBD', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'DT', 'NNP', ',', 'VBN', 'IN', 'JJ', 'JJ', 'NN', 'NNP', 'NNP', 'NNP', '.']"
6178,"Hasina told police the home ministry had already given a "" blanket order "" to arrest terrorists and possessors of illegal firearms irrespective of their political identities .","['NNP', 'VBD', 'NN', 'DT', 'NN', 'NN', 'VBD', 'RB', 'VBN', 'DT', '""', 'NN', 'NN', '""', 'TO', 'VB', 'NNS', 'CC', 'NNS', 'IN', 'JJ', 'NNS', 'RB', 'IN', 'PRP$', 'JJ', 'NNS', '.']"
6179,"Nearly 100 students have been injured in the clashes in Dhaka and Bogra , police told reporters .","['RB', 'CD', 'NNS', 'VBP', 'VBN', 'VBN', 'IN', 'DT', 'NNS', 'IN', 'NN', 'CC', 'NNP', ',', 'NN', 'VBD', 'NNS', '.']"
6180,16 die as bus crashes in Pakistani Kashmir .,"['CD', 'VBP', 'IN', 'NN', 'NNS', 'IN', 'NNP', 'NNP', '.']"
6181,"MUZAFFARABAD , Pakistan 1996-08-25","['NNP', ',', 'NNP', 'CD']"
6182,"At least 16 people were killed and several injured on Sunday when a bus fell from a mountain road into a ravine on a river bank in Pakistan-ruled Azad ( free ) Kashmir , police said .","['IN', 'JJS', 'CD', 'NNS', 'VBD', 'VBN', 'CC', 'JJ', 'JJ', 'IN', 'NNP', 'WRB', 'DT', 'NN', 'VBD', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'JJ', 'NN', '(', 'JJ', ')', 'NNP', ',', 'NNS', 'VBD', '.']"
6183,They said 14 out of 45 passengers on the bus died instantly when the vehicle fell from the narrow road while on its way from the state capital Muzaffarabad to the nearby Pakistani town of Garhi Habibullah in the northwest .,"['PRP', 'VBD', 'CD', 'IN', 'IN', 'CD', 'NNS', 'IN', 'DT', 'NN', 'VBD', 'RB', 'WRB', 'DT', 'NN', 'VBD', 'IN', 'DT', 'JJ', 'NN', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'NN', 'NNP', 'TO', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'DT', 'JJS', '.']"
6184,Two died later in hospital .,"['NN', 'VBD', 'RB', 'IN', 'NN', '.']"
6185,FEATURE - Fertile Ukraine faces drought of cash and rain .,"['VB', ':', 'NNP', 'NNP', 'VBZ', 'NN', 'IN', 'NN', 'CC', 'NN', '.']"
6186,Irene Marushko,"['NNP', 'NNP']"
6187,"BATKIVSHCHYNA COLLECTIVE FARM , Ukraine 1996-08-26","['NNP', 'NNP', 'NN', ',', 'NNP', 'CD']"
6188,"Four shiny new green-and-yellow John Deere combines parked at this 1,750-hectare ( 4,325-acre ) farm in the grain-growing regions south of Kiev do n't fill its chief agronomist with enthusiasm .","['CD', 'JJ', 'JJ', 'JJ', 'NNP', 'NNP', 'VBZ', 'VBN', 'IN', 'DT', 'JJ', '(', 'JJ', ')', 'NN', 'IN', 'DT', 'NN', 'NNS', 'RB', 'IN', 'NNP', 'VBP', 'RB', 'VB', 'PRP$', 'JJ', 'NN', 'IN', 'NN', '.']"
6189,""" They did a good job this year , but they need good diesel and good engine oil , "" said Ivan Odnosum . ""","['""', 'PRP', 'VBD', 'DT', 'JJ', 'NN', 'DT', 'NN', ',', 'CC', 'PRP', 'VBP', 'JJ', 'NN', 'CC', 'JJ', 'NN', 'NN', ',', '""', 'VBD', 'NNP', 'NNP', '.', '""']"
6190,"God help us if there is a breakdown , "" he said of the machinery , loaned to the farm after the Ukrainian government bought it earlier this year .","['NNP', 'VB', 'PRP', 'IN', 'EX', 'VBZ', 'DT', 'NN', ',', '""', 'PRP', 'VBD', 'IN', 'DT', 'NN', ',', 'VBD', 'TO', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NN', 'VBD', 'PRP', 'RBR', 'DT', 'NN', '.']"
6191,The country 's grain harvest this year is forecast to fall by more than 23 percent to only 28 million tonnes and two harsh factors are to blame .,"['DT', 'NN', 'POS', 'NN', 'NN', 'DT', 'NN', 'VBZ', 'VBN', 'TO', 'VB', 'IN', 'JJR', 'IN', 'CD', 'NN', 'TO', 'RB', 'CD', 'CD', 'NNS', 'CC', 'CD', 'JJ', 'NNS', 'VBP', 'TO', 'VB', '.']"
6192,"A drought scoured the steppes in May and June , stunting the growing wheat .","['DT', 'NN', 'VBN', 'DT', 'NNS', 'IN', 'NNP', 'CC', 'NNP', ',', 'VBG', 'DT', 'VBG', 'NN', '.']"
6193,"And the farming sector , making the painful transition from Soviet central planning to a market economy simply has no money .","['CC', 'DT', 'VBG', 'NN', ',', 'VBG', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'JJ', 'NN', 'TO', 'DT', 'NN', 'NN', 'RB', 'VBZ', 'DT', 'NN', '.']"
6194,"Ukraine 's black soil is so fertile that a diplomat described it as "" rich enough to grow rubber boots "" .","['NNP', 'POS', 'JJ', 'NN', 'VBZ', 'RB', 'JJ', 'IN', 'DT', 'NN', 'VBD', 'PRP', 'IN', '""', 'JJ', 'RB', 'TO', 'VB', 'NN', 'NNS', '""', '.']"
6195,"But recently Ukraine has been losing its reputation as a breadbasket of Europe , earned in the years before brutal forced collectivisation under Soviet dictator Josef Stalin .","['CC', 'RB', 'NNP', 'VBZ', 'VBN', 'VBG', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', ',', 'VBN', 'IN', 'DT', 'NNS', 'IN', 'JJ', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'NNP', 'NNP', '.']"
6196,""" The wheat will not be of a good quality this year , "" said Hryhory Borsuk , a scientist at the Mironivka Wheat Institute , run by the Ukrainian Academy of Agrarian Sciences .","['""', 'DT', 'NN', 'MD', 'RB', 'VB', 'IN', 'DT', 'JJ', 'NN', 'DT', 'NN', ',', '""', 'VBD', 'NNP', 'NNP', ',', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', ',', 'VBN', 'IN', 'DT', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', '.']"
6197,""" The temperature on the ground reached 62 decrees Celsius ( 143.60 Fahrenheit ) this summer .","['""', 'DT', 'NN', 'IN', 'DT', 'NN', 'VBD', 'CD', 'VBZ', 'NNS', '(', 'CD', 'NN', ')', 'DT', 'NN', '.']"
6198,"We 've never seen anything so bad , "" he said in an interview in his office , unlit since the government cut off electricity because of unpaid power bills .","['PRP', 'VBP', 'RB', 'VBN', 'NN', 'RB', 'JJ', ',', '""', 'PRP', 'VBD', 'IN', 'DT', 'NN', 'IN', 'PRP$', 'NN', ',', 'NN', 'IN', 'DT', 'NN', 'VBN', 'RP', 'NN', 'IN', 'IN', 'JJ', 'NN', 'NNS', '.']"
6199,"The harvest is gathered in the dry areas , but rainfall in Western Ukraine has delayed harvesting there .","['DT', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'JJ', 'NNS', ',', 'CC', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'VBN', 'NN', 'RB', '.']"
6200,"While Mironivka 's scientists , some unpaid for months , carry on developing new strains of wheat resistant to Ukraine 's extreme continental climate , Borsuk said the lack of cash in Ukraine 's agricultural sector is as bad as the drought .","['IN', 'NNP', 'POS', 'NNS', ',', 'DT', 'NN', 'IN', 'NNS', ',', 'VB', 'IN', 'VBG', 'JJ', 'NNS', 'IN', 'NN', 'JJ', 'TO', 'NNP', 'POS', 'JJ', 'JJ', 'NN', ',', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'NN', 'IN', 'NNP', 'POS', 'JJ', 'NN', 'VBZ', 'RB', 'JJ', 'IN', 'DT', 'NN', '.']"
6201,"Collective farms and Ukraine 's nascent private farming sector have no money for fertiliser , no money for herbicides and pesticides , no money to repair old or buy new machinery , no money for fuel , and none to buy good seed .","['JJ', 'NNS', 'CC', 'NNP', 'POS', 'JJ', 'NN', 'NN', 'NN', 'VBP', 'DT', 'NN', 'IN', 'NN', ',', 'DT', 'NN', 'IN', 'NNS', 'CC', 'NNS', ',', 'DT', 'NN', 'TO', 'VB', 'JJ', 'CC', 'NN', 'JJ', 'NN', ',', 'DT', 'NN', 'IN', 'NN', ',', 'CC', 'NN', 'TO', 'VB', 'JJ', 'NN', '.']"
6202,"This year 's harvest is down from last year 's 36.5 million tonne harvest , which in turn compares with 50 million tonnes in 1990 , the year before independence .","['DT', 'NN', 'POS', 'NN', 'VBZ', 'RB', 'IN', 'JJ', 'NN', 'POS', 'CD', 'CD', 'NN', 'NN', ',', 'WDT', 'IN', 'NN', 'VBZ', 'IN', 'CD', 'CD', 'NNS', 'IN', 'CD', ',', 'DT', 'NN', 'IN', 'NN', '.']"
6203,"The decline is all the worse for people who recall wasteful Soviet times , when the Kremlin imported grain but priced bread so cheaply that people bought it to feed their pigs .","['DT', 'NN', 'VBZ', 'PDT', 'DT', 'JJR', 'IN', 'NNS', 'WP', 'VBP', 'JJ', 'JJ', 'NNS', ',', 'WRB', 'DT', 'NNP', 'VBD', 'NN', 'CC', 'VBN', 'NN', 'RB', 'RB', 'IN', 'NNS', 'VBD', 'PRP', 'TO', 'VB', 'PRP$', 'NNS', '.']"
6204,""" Agriculture is very expensive , and there are no solutions to our problems on the horizon , "" said Odnosum .","['""', 'NNP', 'VBZ', 'RB', 'JJ', ',', 'CC', 'EX', 'VBP', 'DT', 'NNS', 'TO', 'PRP$', 'NNS', 'IN', 'DT', 'NN', ',', '""', 'VBD', 'NNP', '.']"
6205,"He said his farm , its 260 workers now readying the fields for winter wheat sowing , expected the land to yield 5.2 tonnes per hectare ( 2.5 acres ) but ended up with 3.9 tonnes -- still better than the national average of 2.11 tonnes per hectare this year .","['PRP', 'VBD', 'PRP$', 'NN', ',', 'PRP$', 'CD', 'NNS', 'RB', 'VBG', 'DT', 'NNS', 'IN', 'NN', 'NN', 'NN', ',', 'VBD', 'DT', 'NN', 'TO', 'VB', 'CD', 'VBZ', 'IN', 'NN', '(', 'CD', 'NNS', ')', 'CC', 'VBD', 'RP', 'IN', 'CD', 'NNS', ':', 'RB', 'JJR', 'IN', 'DT', 'JJ', 'NN', 'IN', 'CD', 'VBZ', 'IN', 'NN', 'DT', 'NN', '.']"
6206,""" We did not have money for fertiliser , we 're in debt for fuel , and we 're borrowing diesel , "" Odnosum said .","['""', 'PRP', 'VBD', 'RB', 'VB', 'NN', 'IN', 'NN', ',', 'PRP', 'VBP', 'IN', 'NN', 'IN', 'NN', ',', 'CC', 'PRP', 'VBP', 'VBG', 'NN', ',', '""', 'NNP', 'VBD', '.']"
6207,"A few kilometres ( miles ) down the two-lane road which passes Odnosum 's farm , where the occasional horse-drawn buggy passes by , is the 1,700-hectare ( 4,200-acre ) Shevchenko collective farm , built next to a village still neat and tidy despite post-Soviet decay .","['DT', 'JJ', 'NNS', '(', 'NNS', ')', 'RB', 'DT', 'JJ', 'NN', 'WDT', 'VBZ', 'NNP', 'POS', 'NN', ',', 'WRB', 'DT', 'JJ', 'JJ', 'NN', 'NNS', 'IN', ',', 'VBZ', 'DT', 'JJ', '(', 'JJ', ')', 'NNP', 'JJ', 'NN', ',', 'VBD', 'JJ', 'TO', 'DT', 'NN', 'RB', 'JJ', 'CC', 'JJ', 'IN', 'NN', 'NN', '.']"
6208,"Chief Accountant Natalya Sypron said the collective is strapped for cash , earlier this year bartering 220 tonnes of grain for diesel to fuel six rickety grain combines and tractors badly in need of repairs and basic maintenance .","['NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'VBZ', 'JJ', 'IN', 'NN', ',', 'RBR', 'DT', 'NN', 'NN', 'CD', 'NNS', 'IN', 'NN', 'IN', 'NN', 'TO', 'VB', 'CD', 'JJ', 'NN', 'NNS', 'CC', 'NNS', 'RB', 'IN', 'NN', 'IN', 'NNS', 'CC', 'JJ', 'NN', '.']"
6209,"The average family earns 160-200 million karbovanets a year ( $ 800 - $ 1,000 ) -- but many have not been paid in months , Soprun said . ""","['DT', 'JJ', 'NN', 'VBZ', 'CD', 'CD', 'NNS', 'DT', 'NN', '(', '$', 'CD', ':', '$', 'CD', ')', ':', 'CC', 'JJ', 'VBP', 'RB', 'VBN', 'VBN', 'IN', 'NNS', ',', 'NNP', 'VBD', '.', '""']"
6210,"People are working out of their own dedication . ""","['NNS', 'VBP', 'VBG', 'IN', 'IN', 'PRP$', 'JJ', 'NN', '.', '""']"
6211,"Borsuk said the farm sector has two options : "" We can sit down and cry , or we can do something . ""","['NNP', 'VBD', 'DT', 'NN', 'NN', 'VBZ', 'CD', 'NNS', ':', '""', 'PRP', 'MD', 'VB', 'RB', 'CC', 'NN', ',', 'CC', 'PRP', 'MD', 'VB', 'NN', '.', '""']"
6212,He said the government plans to increase the sowing of the winter wheat which will be harvested next year .,"['PRP', 'VBD', 'DT', 'NN', 'VBZ', 'TO', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'WDT', 'MD', 'VB', 'VBN', 'JJ', 'NN', '.']"
6213,"Planted in late summer and early autumn , the grain is Ukraine 's largest export item and traditionally grows better than summer wheat in Ukraine 's soil .","['NNP', 'IN', 'JJ', 'NN', 'CC', 'JJ', 'NN', ',', 'DT', 'NN', 'VBZ', 'NNP', 'POS', 'JJS', 'NN', 'NN', 'CC', 'RB', 'VBZ', 'RBR', 'IN', 'NN', 'NN', 'IN', 'NNP', 'POS', 'NN', '.']"
6214,"Further plans , he said , called for full provision of resources like fertiliser and herbicides for 25 percent of Ukraine 's arable land next year , for 50 percent in 1998 and 100 percent of the land in 1999 .","['JJ', 'NNS', ',', 'PRP', 'VBD', ',', 'VBN', 'IN', 'JJ', 'NN', 'IN', 'NNS', 'IN', 'NN', 'CC', 'NNS', 'IN', 'CD', 'NN', 'IN', 'NNP', 'POS', 'JJ', 'NN', 'IN', 'NN', ',', 'IN', 'CD', 'NN', 'IN', 'CD', 'CC', 'CD', 'NN', 'IN', 'DT', 'NN', 'IN', 'CD', '.']"
6215,""" If we follow this we 'll be able to sell 10 million tonnes of grain by the year 2000 , "" Borkus said .","['""', 'IN', 'PRP', 'VB', 'DT', 'PRP', 'MD', 'VB', 'JJ', 'TO', 'VB', 'CD', 'CD', 'NNS', 'IN', 'NN', 'IN', 'DT', 'NN', 'CD', ',', '""', 'NNP', 'VBD', '.']"
6216,"The government has been trying to phase out huge subsidies to the farm sector , and in a move back to pre-Soviet days has given up to 50 hectares ( 124 acres ) of land to some 36,000 private farmers willing to go it alone .","['DT', 'NN', 'VBZ', 'VBN', 'VBG', 'TO', 'VB', 'RP', 'JJ', 'NNS', 'TO', 'DT', 'NN', 'NN', ',', 'CC', 'IN', 'DT', 'NN', 'RB', 'TO', 'JJ', 'NNS', 'VBZ', 'VBN', 'RP', 'TO', 'CD', 'NNS', '(', 'CD', 'NNS', ')', 'IN', 'NN', 'TO', 'RB', 'CD', 'JJ', 'NNS', 'JJ', 'TO', 'VB', 'PRP', 'RB', '.']"
